src,dst,weight
풀리,경력,0.6397764086723328
풀리,안자,0.6174829006195068
풀리,양상국,0.613077700138092
풀리,지방,0.6074224710464478
풀리,다울,0.6049010753631592
세력,광화문 집회,0.7578165531158447
세력,쿠데타,0.7486375570297241
세력,460,0.6790181994438171
세력,215,0.6755748987197876
세력,220,0.6531544923782349
세력,461,0.6463006138801575
세력,ONF,0.6419349312782288
세력,9월 18일,0.6387319564819336
세력,Epilogue,0.6387147307395935
세력,9월 3일,0.6381090879440308
통곡,대성,0.7075350284576416
통곡,마운틴,0.6637765765190125
통곡,이중생활,0.6467273235321045
통곡,디에,0.6393221616744995
통곡,라다,0.6208489537239075
통곡,취급,0.6153974533081055
통곡,안일권,0.6115533709526062
통곡,자학,0.5954850912094116
통곡,가현,0.5845678448677063
통곡,입짧은햇님,0.5845164656639099
아단,봇,0.6679134964942932
아단,찜질방,0.6615535616874695
아단,여노,0.6567468047142029
아단,어더,0.648844301700592
아단,운동학,0.6468077898025513
아단,아오,0.6435211300849915
아단,랙,0.6392265558242798
아단,숭어,0.6367812752723694
아단,빼빼로데이,0.6320995688438416
아단,안조,0.6300403475761414
강오리,자퇴,0.7496585249900818
강오리,바노,0.7299086451530457
강오리,애견,0.7248761057853699
강오리,풍자,0.7138412594795227
강오리,배로나,0.7137479782104492
강오리,김용서,0.7136533856391907
강오리,중대발표,0.6984078288078308
강오리,웹툰작가,0.6965523362159729
강오리,아옳이,0.6951176524162292
강오리,소련여자,0.69117271900177
징글,리햅,0.8845272660255432
징글,아귀,0.6979819536209106
징글,안압,0.6913298964500427
징글,안일권,0.6608025431632996
징글,열어줘,0.6597608923912048
징글,다구,0.6553834080696106
징글,토마토,0.6497905254364014
징글,샷스파이,0.6431763768196106
징글,치매,0.6413609981536865
징글,GENESIS,0.638974130153656
이소정,이무진,0.8069058656692505
이소정,Blueming,0.8039271235466003
이소정,삐삐,0.8038396835327148
이소정,정홍일,0.7967415452003479
이소정,가을 아침,0.7889708280563354
이소정,에잇,0.7597535848617554
이소정,밤편지,0.7520202398300171
이소정,세은,0.7421242594718933
이소정,에스콰이어,0.7408964037895203
이소정,지호,0.7388618588447571
초등학교,동창회,0.7576072216033936
초등학교,집회,0.6237972378730774
초등학교,주요,0.6224842071533203
초등학교,광화문 집회,0.608921229839325
초등학교,경질,0.6082009673118591
초등학교,슈팅,0.6077341437339783
초등학교,악행,0.6005978584289551
초등학교,쌍둥이 엄마,0.5994504690170288
초등학교,한국 남자,0.589523434638977
초등학교,코멘트,0.5889958143234253
아귀,리햅,0.9060813784599304
아귀,한마리,0.837924599647522
아귀,샷스파이,0.7116097211837769
아귀,징글,0.6979817748069763
아귀,100인,0.6838734149932861
아귀,감크루,0.6641157269477844
아귀,악마,0.6506736874580383
아귀,사준,0.6492287516593933
아귀,안압,0.647894024848938
아귀,미역,0.644122838973999
77억의 사랑,2004,0.8946048617362976
77억의 사랑,527,0.7700109481811523
77억의 사랑,208,0.7417306900024414
77억의 사랑,520,0.7165217995643616
77억의 사랑,221,0.714855432510376
77억의 사랑,118,0.7141395807266235
77억의 사랑,5041,0.7119429707527161
77억의 사랑,JTBC,0.711039662361145
77억의 사랑,512,0.7028777599334717
77억의 사랑,418,0.7008391618728638
누리,매탈남,0.9547159671783447
누리,파이프,0.7431502342224121
누리,구조,0.6868428587913513
누리,시인,0.6538317203521729
누리,SKY,0.6528600454330444
누리,브레이커,0.6512734889984131
누리,시무 7조,0.6492217183113098
누리,돌려차기,0.6439743638038635
누리,채널,0.6413220167160034
누리,언어,0.6407923102378845
2004,77억의 사랑,0.8946047425270081
2004,527,0.8889151215553284
2004,208,0.8653011918067932
2004,512,0.8463255763053894
2004,520,0.8430094718933105
2004,113,0.8384044170379639
2004,221,0.8348341584205627
2004,507,0.8143562078475952
2004,425,0.8091456294059753
2004,5041,0.8055136799812317
무적,탄수화물,0.7128941416740417
무적,정통,0.6616503596305847
무적,풍경,0.6282660961151123
무적,삼각김밥,0.6207282543182373
무적,잡학,0.6164203882217407
무적,치즈,0.616043746471405
무적,달걀말이,0.6145631074905396
무적,그라탕,0.6122083067893982
무적,수플레,0.6067789196968079
무적,돈스,0.6051493287086487
독학,59,0.8711353540420532
독학,마카롱,0.8080189824104309
독학,크집사,0.6489498019218445
독학,봉인,0.6433607339859009
독학,법륜스님,0.6380322575569153
독학,tofu,0.6245108246803284
독학,카메,0.615957498550415
독학,륜,0.611727774143219
독학,영양소,0.6050747036933899
독학,팽이버섯,0.6047619581222534
야전삽 짱재,에이전트 H,0.8631490468978882
야전삽 짱재,김계란,0.7729553580284119
야전삽 짱재,안일권,0.6881175637245178
야전삽 짱재,빅히트,0.6396430134773254
야전삽 짱재,He is,0.6284921765327454
야전삽 짱재,태양계,0.6222938895225525
야전삽 짱재,이여사,0.6197383403778076
야전삽 짱재,이은지,0.6197326183319092
야전삽 짱재,550,0.6150764226913452
야전삽 짱재,샷스파이,0.6125789284706116
매탈남,누리,0.9547160863876343
매탈남,파이프,0.8313744068145752
매탈남,구조,0.7606658935546875
매탈남,언어,0.6874580979347229
매탈남,채널,0.6543773412704468
매탈남,SKY,0.6290597319602966
매탈남,시인,0.6167742013931274
매탈남,시무 7조,0.601930558681488
매탈남,돌려차기,0.5916634202003479
매탈남,나예,0.5892462730407715
317,320,0.865629255771637
317,507,0.8387565016746521
317,327,0.8360421061515808
317,306,0.835620105266571
317,313,0.8210827112197876
317,231,0.8184266686439514
317,113,0.8183189630508423
317,417,0.8012046217918396
317,KBS W,0.7971105575561523
317,329,0.7970064282417297
퀵,없잖아,0.7880593538284302
퀵,불편,0.7108190655708313
퀵,411,0.6859228610992432
퀵,로켓,0.6839985251426697
퀵,샾,0.6810255646705627
퀵,코인,0.6796500086784363
퀵,셀러브리티,0.6777859926223755
퀵,502,0.6752663850784302
퀵,클립,0.6680923104286194
퀵,321,0.6633070111274719
온가,족,0.7864003777503967
온가,출동,0.7409647703170776
온가,김어준,0.7408269047737122
온가,다스뵈이다,0.7271558046340942
온가,연우,0.7213428020477295
온가,김동길,0.7114862203598022
온가,128,0.7069723606109619
온가,비평,0.705695629119873
온가,1076,0.7005888819694519
온가,도장,0.6986609697341919
세상에 나쁜 개는 없다,모범생,0.7202114462852478
세상에 나쁜 개는 없다,삼성그룹,0.6836685538291931
세상에 나쁜 개는 없다,홍진,0.6785536408424377
세상에 나쁜 개는 없다,이재용,0.67014479637146
세상에 나쁜 개는 없다,중국인,0.6637369990348816
세상에 나쁜 개는 없다,웅장,0.6596152782440186
세상에 나쁜 개는 없다,무드등,0.6581729054450989
세상에 나쁜 개는 없다,디지털,0.647946834564209
세상에 나쁜 개는 없다,박시영,0.6469846963882446
세상에 나쁜 개는 없다,고국,0.6455411911010742
악취,10대,0.7755028009414673
악취,호빵,0.6858270764350891
악취,라스베가스,0.6748049855232239
악취,비빔국수,0.6260911226272583
악취,베네수엘라,0.623072624206543
악취,산유국,0.6110579371452332
악취,하얀색,0.6079456806182861
악취,노년,0.6051464676856995
악취,주도,0.6035993099212646
악취,반사,0.598188042640686
던던,효정,0.7553022503852844
던던,OH MY GIRL,0.7514510154724121
던던,에버글로우,0.7395228743553162
던던,스테이씨,0.7320688962936401
던던,STAYC,0.7238135933876038
던던,ASAP,0.7164081931114197
던던,Dreamcatcher,0.7158902883529663
던던,숲의 아이 ,0.7126763463020325
던던,수민,0.7070106267929077
던던,Wish,0.7053794264793396
파이프,구조,0.8452231287956238
파이프,매탈남,0.83137446641922
파이프,나예,0.8297279477119446
파이프,누리,0.7431502938270569
파이프,언어,0.632112443447113
파이프,고양이,0.5993993878364563
파이프,전설,0.5789264440536499
파이프,코드,0.5715240240097046
파이프,고츠,0.5708780288696289
파이프,시무 7조,0.5704748630523682
석이,직지,0.669479250907898
석이,뉴질랜드,0.6537347435951233
석이,푸른,0.6526004076004028
석이,필드,0.6476187705993652
석이,50년,0.6446589231491089
석이,인증샷,0.6440301537513733
석이,90년,0.6434949040412903
석이,축제,0.6418647170066833
석이,전혀,0.6409662365913391
석이,리하,0.6392083764076233
Miku,Funk,0.8966930508613586
Miku,Friday,0.889991044998169
Miku,lil,0.8643547296524048
Miku,See,0.8094441294670105
Miku,9th,0.7818171977996826
Miku,If,0.7775200605392456
Miku,Ariana Grande,0.7726348638534546
Miku,ika,0.7719005942344666
Miku,백예린,0.769302487373352
Miku,che,0.7672742009162903
리햅,아귀,0.9060813188552856
리햅,징글,0.8845271468162537
리햅,한마리,0.7780612707138062
리햅,안압,0.7316427826881409
리햅,샷스파이,0.7191186547279358
리햅,토마토,0.6977725028991699
리햅,안일권,0.6792072057723999
리햅,다구,0.6700866222381592
리햅,열어줘,0.667871356010437
리햅,미역,0.6677368879318237
갤럭시 북,솔라,0.8093637228012085
갤럭시 북,그레이,0.7669656276702881
갤럭시 북,바타,0.7344872951507568
갤럭시 북,병영일기,0.704654335975647
갤럭시 북,아이비클럽,0.7002969980239868
갤럭시 북,실험쥐,0.6925492286682129
갤럭시 북,한쇼,0.6801186800003052
갤럭시 북,전산,0.6780135631561279
갤럭시 북,뒤끝,0.6711643934249878
갤럭시 북,송민호,0.6679497957229614
바벨,옥택연,0.7148276567459106
바벨,차라,0.6756172776222229
바벨,직지,0.6678899526596069
바벨,불곰,0.658788800239563
바벨,판단력,0.654967725276947
바벨,악행,0.6479759812355042
바벨,홍진,0.6474642753601074
바벨,대답,0.6469639539718628
바벨,중국인,0.645289957523346
바벨,총각김치,0.6408911943435669
바닷가,헌팅,0.7832344174385071
바닷가,고비,0.7287403345108032
바닷가,슈린,0.6995440125465393
바닷가,급식걸즈,0.6848439574241638
바닷가,불곰,0.6737014055252075
바닷가,오버,0.6725606918334961
바닷가,코와이네,0.6688393950462341
바닷가,성교육,0.6675151586532593
바닷가,친한,0.6578433513641357
바닷가,루시퍼,0.6577486991882324
일도,풀리,0.8033453822135925
일도,카가,0.6746324896812439
일도,연타,0.6680729389190674
일도,꽁지머리,0.663658618927002
일도,짜가,0.6629163026809692
일도,광복절,0.6562208533287048
일도,무당,0.6245483160018921
일도,바다뱀,0.6244018077850342
일도,얼릭,0.622284471988678
일도,카더가든,0.6220499873161316
겉절이,무치,0.6870313882827759
겉절이,브로콜리,0.6847602128982544
겉절이,말 마,0.6840202212333679
겉절이,무생채,0.6777478456497192
겉절이,시금치,0.6762581467628479
겉절이,계란후라이,0.6734773516654968
겉절이,게다,0.6671276092529297
겉절이,상남자 ,0.662601888179779
겉절이,골뱅이,0.6590518951416016
겉절이,치나,0.6533415913581848
번역기,마음 ,0.7061241865158081
번역기,희귀병,0.6536706686019897
번역기,똑똑,0.6398302912712097
번역기,신봉선,0.637847363948822
번역기,안락사,0.6356318593025208
번역기,해달,0.6283329725265503
번역기,중앙아시아,0.6193557977676392
번역기,고려대,0.6157979369163513
번역기,김명철,0.6146854758262634
번역기,최악의세대,0.614177942276001
하승진,KBL,0.9353446364402771
하승진,이관희,0.8109615445137024
하승진,톡,0.7629517912864685
하승진,이슈,0.7402694225311279
하승진,전산,0.6944142580032349
하승진,실험쥐,0.6924906373023987
하승진,메이커,0.6913729310035706
하승진,병영일기,0.6815396547317505
하승진,오류,0.6795823574066162
하승진,사이버,0.6668742299079895
후지산,갬성,0.6978937387466431
후지산,이사벨,0.6922690272331238
후지산,구몬,0.6433282494544983
후지산,로미,0.638839840888977
후지산,인절미,0.6353946924209595
후지산,별장,0.6321665644645691
후지산,스팸,0.627090334892273
후지산,대리,0.6258222460746765
후지산,찌릿찌릿,0.6238768696784973
후지산,돈스,0.6173337697982788
Chin,ETH,0.7584489583969116
Chin,IC,0.7579566836357117
Chin,Way Ched,0.7549816966056824
Chin,RS,0.7488610744476318
Chin,Super Bowl L,0.7485079765319824
Chin,ZICO,0.7481154203414917
Chin,ese,0.7469949722290039
Chin,MAN,0.74629145860672
Chin,Justin Bieber,0.7424479722976685
Chin,LINE,0.7422370910644531
츄르,미노이,0.7970725297927856
츄르,meenoi,0.7635788917541504
츄르,염따,0.7580070495605469
츄르,오담률,0.6872237920761108
츄르,성미,0.6657170057296753
츄르,DAWN,0.6632032990455627
츄르,Mask,0.6414422392845154
츄르,던디리던,0.640343964099884
츄르,Eye,0.636023223400116
츄르,Frozen,0.6347223520278931
입사,인재,0.8064900040626526
입사,정과장,0.7964362502098083
입사,수석,0.7796913385391235
입사,먼트,0.7374356985092163
입사,오분순삭,0.7084870934486389
입사,제의,0.6960458755493164
입사,1008,0.6752492189407349
입사,무한도전,0.6654787659645081
입사,감나무,0.6531193852424622
입사,수요,0.6409754753112793
527,520,0.9286552667617798
527,507,0.9045163989067078
527,113,0.9032431244850159
527,306,0.898253858089447
527,320,0.8935838341712952
527,313,0.8905158042907715
527,2004,0.8889151215553284
527,410,0.8885531425476074
527,216,0.8769358992576599
527,208,0.8750998973846436
읍내로,택시,0.8711349368095398
읍내로,심야괴담회,0.7902287840843201
읍내로,귀신,0.7253182530403137
읍내로,527,0.7157529592514038
읍내로,거기,0.6869309544563293
읍내로,안부,0.683994472026825
읍내로,2004,0.6684224605560303
읍내로,520,0.6658451557159424
읍내로,418,0.6642708778381348
읍내로,77억의 사랑,0.6463550329208374
─,괴담,0.6982693672180176
─,불치병,0.677972137928009
─,고츠,0.6705410480499268
─,6월,0.6589367389678955
─,우마가,0.6544873118400574
─,짜증,0.649945080280304
─,허물,0.636044979095459
─,살짝 설렜어,0.634921669960022
─,마시멜로우,0.6289212703704834
─,와르르,0.6265762448310852
전기,뉴스현장,0.6215806603431702
전기,가오가이,0.6069918274879456
전기,헤드,0.6027444005012512
전기,맘스터치,0.6021121740341187
전기,봉인,0.5947322845458984
전기,서예,0.5928331017494202
전기,통발,0.5832266807556152
전기,ryo,0.5824078321456909
전기,입학,0.5783091187477112
전기,위원장,0.5764845609664917
다함께,이식당,0.9471670389175415
다함께,나홀로 이식당,0.6857419013977051
다함께,스트레이트,0.6031097173690796
다함께,TV동물농장,0.592603862285614
다함께,모기,0.589407205581665
다함께,9월 2일,0.5889821648597717
다함께,이상해,0.5869690179824829
다함께,윤두준,0.5837451219558716
다함께,다시보기,0.5768881440162659
다함께,디바제시카,0.5729318261146545
공소시효,밍꼬발랄,0.7759042978286743
공소시효,넵,0.6467965841293335
공소시효,먹짱,0.6029099822044373
공소시효,성수커플,0.5970238447189331
공소시효,하온,0.5929014086723328
공소시효,디바제시카,0.5844895243644714
공소시효,전한,0.5775190591812134
공소시효,전지적참견시점,0.5745335221290588
공소시효,의지,0.572197437286377
공소시효,시멘트,0.5703980922698975
전북,라이언 메이슨,0.7245423793792725
전북,차저,0.7180602550506592
전북,코너 맥그리거,0.7127319574356079
전북,이명박,0.7126768827438354
전북,포트,0.6947604417800903
전북,대항,0.6864596009254456
전북,시뮬레이터,0.6852149367332458
전북,FA컵,0.685043215751648
전북,프로필,0.6849687099456787
전북,리버풀,0.6816871166229248
다시 보기,챔스,0.7160261273384094
다시 보기,바이에른 뮌헨,0.6675687432289124
다시 보기,PSG,0.6498710513114929
다시 보기,카라바오컵,0.6416067481040955
다시 보기,에버턴,0.6255793571472168
다시 보기,라리가,0.6241592764854431
다시 보기,도르트문트,0.6224880218505859
다시 보기,UCL,0.6222139596939087
다시 보기,앤트워프,0.6197951436042786
다시 보기,UEL,0.6172114610671997
도약,조진세,0.8028028011322021
도약,아고,0.7088659405708313
도약,프나펌,0.6752123832702637
도약,새치기,0.6748378872871399
도약,99,0.6672245264053345
도약,나얼,0.665856659412384
도약,쓰닌,0.6644490957260132
도약,신비아파트,0.6594507694244385
도약,1219,0.6447356939315796
도약,관종의 삶,0.6373465061187744
KBO,롯데,0.9512556195259094
KBO,바이에른 뮌헨,0.8089374303817749
KBO,앤트워프,0.7814146280288696
KBO,첼시,0.7809545397758484
KBO,도르트문트,0.7741097211837769
KBO,라이프치히,0.756126344203949
KBO,잉글랜드,0.7558757662773132
KBO,루도고레츠,0.749431312084198
KBO,맨시티,0.7467760443687439
KBO,네이션스리그,0.7463402152061462
불치병,환자,0.8324726223945618
불치병,6월,0.7443035244941711
불치병,고츠,0.7135763764381409
불치병,리니지2M,0.7030604481697083
불치병,금괴,0.6962894201278687
불치병,보살,0.6783244013786316
불치병,─,0.677972137928009
불치병,허물,0.6641231775283813
불치병,리니지M,0.6555450558662415
불치병,총격전,0.6499949097633362
찹,부가티,0.6453462243080139
찹,무라,0.63669753074646
찹,김두한,0.6273784041404724
찹,서우,0.6269998550415039
찹,슈돌,0.6254000663757324
찹,돌아와,0.6083373427391052
찹,슈퍼맨,0.6052359938621521
찹,움직여,0.6044236421585083
찹,우마가,0.6032617092132568
찹,디바제시카,0.6002293229103088
항아리,수리,0.7236784100532532
항아리,화분,0.680580198764801
항아리,엔더드래곤,0.6769643425941467
항아리,마들렌맛 쿠키,0.6662082672119141
항아리,카메,0.6598968505859375
항아리,GGAMBRING,0.6580897569656372
항아리,겜브링,0.6400834321975708
항아리,원식,0.636914849281311
항아리,다혜,0.6354078054428101
항아리,빼빼로데이,0.6252053380012512
번개,조진세,0.6933096051216125
번개,전당포 사나이들,0.649476170539856
번개,발길,0.5909772515296936
번개,99,0.5899004936218262
번개,대장,0.5848652124404907
번개,광화문 집회,0.5818170309066772
번개,덫,0.5809574127197266
번개,역스,0.5793718099594116
번개,실험실,0.5785026550292969
번개,99.9,0.5724831819534302
TRADE L,Woodie Gochild,0.9893432259559631
TRADE L,HAON,0.9757026433944702
TRADE L,Sik-K,0.9718902111053467
TRADE L,Jay Park,0.8484070301055908
TRADE L,BIG Naughty,0.828831136226654
TRADE L,GIRIBOY,0.8235008716583252
TRADE L,D.Ark,0.8183181285858154
TRADE L,지코,0.814758837223053
TRADE L,아마두,0.8106111288070679
TRADE L,라 데시마,0.8065099716186523
재물손괴죄,약자,0.7256615161895752
재물손괴죄,더 브라위너,0.6934384107589722
재물손괴죄,톨게이트,0.6554924845695496
재물손괴죄,탈출기,0.6297633647918701
재물손괴죄,MBN 종합뉴스,0.6244148015975952
재물손괴죄,김석진,0.6196218729019165
재물손괴죄,한글날,0.6117855310440063
재물손괴죄,배떠,0.6063413619995117
재물손괴죄,공화당,0.5959993004798889
재물손괴죄,셀프주유소,0.5931286215782166
정신과,물리치료,0.9540916681289673
정신과,내서,0.8558743596076965
정신과,유리창,0.748903751373291
정신과,치료,0.7313531637191772
정신과,스파크,0.700049638748169
정신과,극과 극,0.69492107629776
정신과,금수저,0.6811082363128662
정신과,박살,0.6705942749977112
정신과,아무나,0.6628822088241577
정신과,순자,0.6563167572021484
김용임,중시,0.65825355052948
김용임,오라,0.6389309167861938
김용임,소유찬,0.6364881992340088
김용임,폭우,0.6126571893692017
김용임,허쉬,0.6105464696884155
김용임,우당탕탕 샌박전대,0.5946409106254578
김용임,마스터,0.5930681228637695
김용임,택견,0.5911842584609985
김용임,죽기,0.5875470638275146
김용임,퍼스트,0.5873187780380249
물리치료,정신과,0.9540917277336121
물리치료,내서,0.9458258748054504
물리치료,유리창,0.847392737865448
물리치료,스파크,0.7921552062034607
물리치료,박살,0.766002893447876
물리치료,순자,0.7236048579216003
물리치료,극과 극,0.7235478758811951
물리치료,빈곤층,0.6778830289840698
물리치료,성견,0.677692711353302
물리치료,친정,0.6705097556114197
렉,맨땅에 헤딩,0.6388370394706726
렉,김민교,0.6217713952064514
렉,액체,0.6194634437561035
렉,추임새,0.6131649613380432
렉,外,0.6031188368797302
렉,얼릭,0.5967122316360474
렉,안일권,0.5964557528495789
렉,소화,0.5956804156303406
렉,왕이,0.5954392552375793
렉,샷스파이,0.5949855446815491
악마를 보았다,앙케이트,0.8050568699836731
악마를 보았다,1128,0.8043217658996582
악마를 보았다,ARDS,0.7744042277336121
악마를 보았다,12월,0.770996630191803
악마를 보았다,MAMA,0.7546172738075256
악마를 보았다,RESONANCE,0.7546020150184631
악마를 보았다,COUNTDOWN,0.7540151476860046
악마를 보았다,Christmas,0.7387749552726746
악마를 보았다,1226,0.7354065179824829
악마를 보았다,AW,0.7349860072135925
징,주다,0.7707175612449646
징,사다리차,0.6433865427970886
징,직지,0.6171217560768127
징,야동,0.605638861656189
징,조수진,0.6009827256202698
징,금리,0.5994545817375183
징,가재,0.5934557914733887
징,심스,0.5929015278816223
징,망치,0.5895577073097229
징,머서,0.5884238481521606
착시,청년,0.7160277366638184
착시,세우,0.6660323739051819
착시,마운틴,0.655613362789154
착시,파르,0.6532193422317505
착시,사다리차,0.6511082649230957
착시,해설위원,0.6493701338768005
착시,플래,0.6448489427566528
착시,제인,0.6389955282211304
착시,몰입,0.6373893618583679
착시,Allure,0.6242120862007141
배드,해피,0.9164342880249023
배드,샌박전대,0.8148106336593628
배드,구도,0.7020264863967896
배드,다주,0.6750501394271851
배드,허쉬,0.6694822311401367
배드,로건리,0.6631870865821838
배드,믿지,0.6495434045791626
배드,장갑,0.6311051845550537
배드,반전매력,0.6255578994750977
배드,한텐,0.6231099963188171
미제사건,이터널스,0.7079091668128967
미제사건,마동석,0.6960349082946777
미제사건,라운지,0.6905651092529297
미제사건,토르4,0.6847006678581238
미제사건,3대,0.6706413626670837
미제사건,규모,0.6688567399978638
미제사건,벤츠 S클래스,0.6644667387008667
미제사건,강식당,0.6493266820907593
미제사건,측정,0.6160678863525391
미제사건,나천재,0.6111444234848022
기본,정석,0.8980324864387512
기본,역스,0.7883804440498352
기본,웨스트브롬,0.6883173584938049
기본,위치,0.6803396344184875
기본,여준,0.6478003263473511
기본,상남자 ,0.6205063462257385
기본,김용서,0.6137461066246033
기본,9번,0.6072883009910583
기본,맨유,0.5899831652641296
기본,2단계,0.5886580348014832
주진우,셀러브리티,0.7155935764312744
주진우,허클베리피,0.7138485908508301
주진우,서동현,0.686926543712616
주진우,신서유기,0.6783000230789185
주진우,정승환,0.6690776348114014
주진우,MINO,0.657527506351471
주진우,쇼챔,0.6465801000595093
주진우,법정,0.6456865072250366
주진우,킬링,0.636835515499115
주진우,병영일기,0.6341150999069214
ㅇㅎ,안마,0.9014031887054443
ㅇㅎ,욤,0.6910268664360046
ㅇㅎ,우당탕탕 샌박전대,0.6684404015541077
ㅇㅎ,샷스파이,0.6611348390579224
ㅇㅎ,농구,0.6371219754219055
ㅇㅎ,사즈,0.623460054397583
ㅇㅎ,집콕시그널,0.619205117225647
ㅇㅎ,예뻐,0.6191226243972778
ㅇㅎ,안일권,0.6176496148109436
ㅇㅎ,얼릭,0.6175293326377869
주다,징,0.7707175612449646
주다,유기,0.6332960724830627
주다,기타,0.6263640522956848
주다,다울,0.602994978427887
주다,통보,0.5934290885925293
주다,야동,0.5930564403533936
주다,가재,0.5918539762496948
주다,흙수저,0.5861733555793762
주다,가르,0.5829739570617676
주다,이더,0.5822041630744934
슈스,짱절미,0.9717056751251221
슈스,발한,0.716964602470398
슈스,미안,0.6832995414733887
슈스,정승,0.6746696829795837
슈스,줄 ,0.6469863653182983
슈스,급진,0.6457058191299438
슈스,승준,0.645165741443634
슈스,누구인가,0.6448022127151489
슈스,신원식,0.6428292393684387
슈스,맥주,0.6425693035125732
짱절미,슈스,0.9717056155204773
짱절미,발한,0.7035788297653198
짱절미,미안,0.6648244261741638
짱절미,줄 ,0.6444447636604309
짱절미,정승,0.640470027923584
짱절미,신원식,0.6369932889938354
짱절미,거미라도 될 걸 그랬어,0.6323668956756592
짱절미,급진,0.6298418045043945
짱절미,승준,0.625235915184021
짱절미,맥주,0.6248126029968262
Superstar,Dog,0.7226722836494446
Superstar,서류상 아빠,0.6519089341163635
Superstar,che,0.6450278162956238
Superstar,NNA,0.6442539095878601
Superstar,보헤미안 랩소디,0.6408334970474243
Superstar,Jump,0.634013831615448
Superstar,TTT,0.6326069831848145
Superstar,GSA,0.631211519241333
Superstar,Tonight,0.6307957768440247
Superstar,이용진,0.6272943019866943
공방,액세서리,0.8732850551605225
공방,69,0.7370387315750122
공방,68,0.7331831455230713
공방,106,0.7301134467124939
공방,워크맨,0.7094646096229553
공방,73,0.6986320614814758
공방,89,0.6963084936141968
공방,의류,0.6926658749580383
공방,74,0.6923366189002991
공방,러쉬,0.6914122700691223
이관희,KBL,0.8937434554100037
이관희,하승진,0.8109615445137024
이관희,메이커,0.7596907615661621
이관희,농구,0.7055694460868835
이관희,이슈,0.6824935078620911
이관희,그래서,0.6698404550552368
이관희,톡,0.6499806046485901
이관희,핵융합,0.5974065661430359
이관희,불백,0.5837237238883972
이관희,톨게이트,0.5770463347434998
그 녀석,유난,0.6735947728157043
그 녀석,P7,0.6657151579856873
그 녀석,내성적,0.6277784109115601
그 녀석,김준호,0.625129759311676
그 녀석,성욕,0.6185542941093445
그 녀석,186,0.6137367486953735
그 녀석,리플레이 : 다시 시작되는 순간,0.61113041639328
그 녀석,해적판,0.6064543128013611
그 녀석,화연,0.6061546206474304
그 녀석,여사,0.6048275232315063
스파크,유리창,0.9776002764701843
스파크,헬멧,0.9055376052856445
스파크,내서,0.8849035501480103
스파크,벽돌,0.8562086224555969
스파크,물리치료,0.7921552658081055
스파크,박살,0.7778250575065613
스파크,정신과,0.700049638748169
스파크,극과 극,0.6550338268280029
스파크,의대,0.6550090312957764
스파크,순자,0.6424007415771484
유리창,스파크,0.9776002764701843
유리창,내서,0.9319738149642944
유리창,헬멧,0.8772677183151245
유리창,물리치료,0.847392737865448
유리창,벽돌,0.8122562170028687
유리창,박살,0.8016080260276794
유리창,정신과,0.7489038705825806
유리창,순자,0.6922250986099243
유리창,극과 극,0.68580162525177
유리창,브룩스,0.6637609004974365
내서,물리치료,0.9458259344100952
내서,유리창,0.9319738745689392
내서,스파크,0.8849034905433655
내서,정신과,0.8558744192123413
내서,박살,0.8202829957008362
내서,헬멧,0.7528397440910339
내서,순자,0.7427213788032532
내서,극과 극,0.7301251292228699
내서,김명철,0.6912792325019836
내서,빈곤층,0.6879843473434448
Woodie Gochild,TRADE L,0.9893432855606079
Woodie Gochild,HAON,0.9790951609611511
Woodie Gochild,Sik-K,0.9763628244400024
Woodie Gochild,BIG Naughty,0.8400205373764038
Woodie Gochild,Jay Park,0.8397126197814941
Woodie Gochild,GIRIBOY,0.8222683668136597
Woodie Gochild,아마두,0.8125815391540527
Woodie Gochild,D.Ark,0.8117901086807251
Woodie Gochild,지코,0.808958888053894
Woodie Gochild,라 데시마,0.8049562573432922
Sik-K,Woodie Gochild,0.9763627648353577
Sik-K,TRADE L,0.9718901515007019
Sik-K,HAON,0.953424870967865
Sik-K,BIG Naughty,0.8309218883514404
Sik-K,D.Ark,0.8285099267959595
Sik-K,Jay Park,0.8270509839057922
Sik-K,GIRIBOY,0.8066996335983276
Sik-K,지코,0.804764986038208
Sik-K,아마두,0.7992044687271118
Sik-K,기리보이,0.7915759682655334
505,5041,0.9000765085220337
505,512,0.8727075457572937
505,527,0.8653380274772644
505,520,0.8639997839927673
505,308,0.8599607944488525
505,주주클럽,0.8476178050041199
505,216,0.8453853726387024
505,510,0.8442320823669434
505,418,0.8436697721481323
505,507,0.8385179042816162
허간,단골,0.8240657448768616
허간,던지,0.7476438879966736
허간,옛날,0.700968861579895
허간,후암동,0.6354714035987854
허간,25사,0.6121885180473328
허간,곽동연,0.6106035709381104
허간,응징,0.5948652029037476
허간,상실,0.5888062715530396
허간,팔뚝,0.5882047414779663
허간,상남자 ,0.5862445831298828
루돌프,Sketch,0.9064256548881531
루돌프,드림캐쳐,0.7957438826560974
루돌프,Dreamcatcher,0.7907472848892212
루돌프,Monster,0.785742998123169
루돌프,LA DI DA,0.7805116176605225
루돌프,김성규,0.7516686320304871
루돌프,Mad,0.7504501938819885
루돌프,B-side,0.7488660216331482
루돌프,GOOD,0.7414385080337524
루돌프,Lovelyz,0.740218997001648
합력,참게,0.7110428214073181
합력,아유,0.6841647028923035
합력,LG WING,0.6724921464920044
합력,텐,0.6655483841896057
합력,벨벳,0.650444507598877
